time;EDA;is_peak;classes
3.8;10.1852;0;1
3.84;10.2051;0;1
3.88;10.2264;0;1
3.92;10.2463;0;1
3.96;10.2661;0;1
4.0;10.2798;0;1
4.04;10.3027;0;1
4.08;10.3302;0;1
4.12;10.3531;0;1
4.16;10.3745;1;1
4.2;10.3973;1;1
4.24;10.4202;1;1
4.28;10.4385;1;1
4.32;10.4553;1;1
4.36;10.4721;1;1
4.4;10.4858;1;1
4.44;10.498;1;1
4.48;10.5133;1;1
4.52;10.527;1;1
4.56;10.5377;1;1
4.6;10.5484;1;1
4.64;10.5576;1;1
4.68;10.5652;1;1
4.72;10.5743;1;1
4.76;10.5789;1;1
4.8;10.585;1;1
4.84;10.5881;1;1
4.88;10.5942;1;1
4.92;10.5988;1;1
4.96;10.6018;1;1
5.0;10.6049;1;1
5.04;10.6094;1;1
5.08;10.6094;1;1
5.12;10.614;1;1
5.16;10.614;1;1
5.2;10.6125;1;1
5.24;10.614;1;1
5.28;10.614;1;1
5.32;10.611;1;1
5.36;10.6064;1;1
5.4;10.6049;1;1
5.44;10.6049;1;1
5.48;10.6018;1;1
5.52;10.5972;1;1
5.56;10.5927;1;1
5.6;10.5881;1;1
5.64;10.5835;1;1
5.68;10.5804;1;1
5.72;10.5774;1;1
5.76;10.5728;1;1
5.8;10.5652;1;1
5.84;10.5606;1;1
5.88;10.5576;1;1
5.92;10.5515;1;1
5.96;10.5469;1;1
6.0;10.5392;1;1
6.04;10.5331;1;1
6.08;10.527;1;1
6.12;10.5225;1;1
6.16;10.5133;1;1
6.2;10.5072;1;1
6.24;10.4996;0;1
6.28;10.4919;0;1
6.32;10.4843;0;1
6.36;10.4752;0;1
6.4;10.4691;0;1
6.44;10.4599;0;1
6.48;10.4507;0;1
6.52;10.4431;0;1
6.56;10.434;0;1
6.6;10.4263;0;1
6.64;10.4156;0;1
6.68;10.4065;0;1
6.72;10.3989;0;1
6.76;10.3897;0;1
6.8;10.3821;0;1
6.84;10.3729;0;1
6.88;10.3668;0;1
6.92;10.3607;0;1
6.96;10.3546;0;1
7.0;10.3485;0;1
7.04;10.3409;0;1
7.08;10.3378;0;1
7.12;10.3333;0;1
7.16;10.3302;0;1
7.2;10.3287;0;1
7.24;10.3256;0;1
7.28;10.3271;0;1
7.32;10.3226;0;1
7.36;10.3241;0;1
7.4;10.3241;0;1
7.44;10.3271;0;1
7.48;10.3287;0;1
7.52;10.3317;0;1
7.56;10.3363;0;1
7.6;10.3394;0;1
7.64;10.3439;0;1
7.68;10.347;0;1
7.72;10.3531;0;1
7.76;10.3577;0;1
7.8;10.3622;0;1
7.84;10.3699;0;1
7.88;10.3699;0;1
7.92;10.379;0;1
7.96;10.3806;0;1
8.0;10.3836;0;1
8.04;10.3882;0;1
8.08;10.3943;0;1
8.12;10.3973;0;1
8.16;10.3989;0;1
8.2;10.4019;0;1
8.24;10.405;0;1
8.28;10.408;0;1
8.32;10.408;0;1
8.36;10.4095;0;1
8.4;10.4095;0;1
8.44;10.4095;0;1
8.48;10.4111;0;1
8.52;10.4111;0;1
8.56;10.4111;0;1
8.6;10.4111;0;1
8.64;10.4095;0;1
8.68;10.4095;0;1
8.72;10.4111;0;1
8.76;10.4141;0;1
8.8;10.4187;0;1
8.84;10.4263;0;1
8.88;10.4294;0;1
8.92;10.434;0;1
8.96;10.4324;0;1
9.0;10.4385;0;1
9.04;10.4446;0;1
9.08;10.4477;0;1
9.12;10.4523;0;1
9.16;10.4553;0;1
9.2;10.4599;0;1
9.24;10.4645;0;1
9.28;10.4691;0;1
9.32;10.4782;0;1
9.36;10.4889;0;1
9.4;10.498;0;1
9.44;10.5118;0;1
9.48;10.5255;0;1
9.52;10.5347;0;1
9.56;10.5499;0;1
9.6;10.5621;0;1
9.64;10.5804;0;1
9.68;10.5972;0;1
9.72;10.6064;0;1
9.76;10.6216;0;1
9.8;10.6445;0;1
9.84;10.6644;0;1
9.88;10.6888;0;1
9.92;10.7117;1;1
9.96;10.7285;1;1
10.0;10.7422;1;1
10.04;10.7544;1;1
10.08;10.7651;1;1
10.12;10.7803;1;1
10.16;10.7941;1;1
10.2;10.8109;1;1
10.24;10.8276;1;1
10.28;10.8429;1;1
10.32;10.8582;1;1
10.36;10.8719;1;1
10.4;10.8826;1;1
10.44;10.8932;1;1
10.48;10.9055;1;1
10.52;10.9177;1;1
10.56;10.9268;1;1
10.6;10.936;1;1
10.64;10.9467;1;1
10.68;10.9558;1;1
10.72;10.9665;1;1
10.76;10.9772;1;1
10.8;10.9848;1;1
10.84;10.9909;1;1
10.88;10.9955;1;1
10.92;10.9955;1;1
10.96;10.994;1;1
11.0;10.9924;1;1
11.04;10.9909;1;1
11.08;10.9894;1;1
11.12;10.9848;1;1
11.16;10.9848;1;1
11.2;10.9787;1;1
11.24;10.9787;1;1
11.28;10.9756;1;1
11.32;10.9711;1;1
11.36;10.9665;1;1
11.4;10.9619;1;1
11.44;10.9573;1;1
11.48;10.9512;1;1
11.52;10.9451;1;1
11.56;10.9406;1;1
11.6;10.936;1;1
11.64;10.9283;1;1
11.68;10.9222;1;1
11.72;10.9207;1;1
11.76;10.9131;1;1
11.8;10.9009;1;1
11.84;10.8978;1;1
11.88;10.8902;1;1
11.92;10.881;0;1
11.96;10.8749;0;1
12.0;10.8658;0;1
12.04;10.8612;0;1
12.08;10.8582;0;1
12.12;10.8551;1;1
12.16;10.8475;1;1
12.2;10.8398;1;1
12.24;10.8307;1;1
12.28;10.8231;1;1
12.32;10.8154;1;1
12.36;10.8093;1;1
12.4;10.7971;1;1
12.44;10.791;1;1
12.48;10.788;1;1
12.52;10.7773;1;1
12.56;10.7666;1;1
12.6;10.7468;1;1
12.64;10.7254;1;1
12.68;10.6995;1;1
12.72;10.6689;1;1
12.76;10.6689;1;1
12.8;10.6918;1;1
12.84;10.6903;1;1
12.88;10.6796;1;1
12.92;10.675;1;1
12.96;10.6689;1;1
13.0;10.6689;1;1
13.04;10.6689;1;1
13.08;10.7559;1;1
13.12;10.6186;1;1
13.16;10.6079;1;1
13.2;10.5927;1;1
13.24;10.5774;1;1
13.28;10.5637;1;1
13.32;10.5515;1;1
13.36;10.5392;1;1
13.4;10.5301;1;1
13.44;10.5209;1;1
13.48;10.5103;1;1
13.52;10.5011;1;1
13.56;10.4904;1;1
13.6;10.4797;1;1
13.64;10.4675;1;1
13.68;10.4614;1;1
13.72;10.4462;1;1
13.76;10.434;1;1
13.8;10.4233;1;1
13.84;10.4111;1;1
13.88;10.405;1;1
13.92;10.3943;1;1
13.96;10.3836;1;1
14.0;10.376;1;1
14.04;10.3653;1;1
14.08;10.3546;1;1
14.12;10.3455;0;1
14.16;10.3363;0;1
14.2;10.3241;0;1
14.24;10.3165;0;1
14.28;10.3043;0;1
14.32;10.2936;0;1
14.36;10.2844;0;1
14.4;10.2737;0;1
14.44;10.2676;0;1
14.48;10.26;0;1
14.52;10.2539;0;1
14.56;10.2432;0;1
14.6;10.2356;0;1
14.64;10.228;0;1
14.68;10.2203;0;1
14.72;10.2127;0;1
14.76;10.2051;0;1
14.8;10.1959;0;1
14.84;10.1868;0;1
14.88;10.1761;0;1
14.92;10.1715;0;1
14.96;10.1624;0;1
15.0;10.1563;0;1
15.04;10.1471;0;1
15.08;10.141;0;1
15.12;10.1318;0;1
15.16;10.1257;0;1
15.2;10.1181;0;1
15.24;10.1105;0;1
15.28;10.1059;0;1
15.32;10.0967;0;1
15.36;10.0891;0;1
15.4;10.0845;0;1
15.44;10.0754;0;1
15.48;10.0723;0;1
15.52;10.0586;0;1
15.56;10.0555;0;1
15.6;10.051;0;1
15.64;10.0449;0;1
15.68;10.0372;0;1
15.72;10.0342;0;1
15.76;10.025;0;1
15.8;10.0204;0;1
15.84;10.0113;0;1
15.88;10.0067;0;1
15.92;9.9991;0;1
15.96;9.9945;0;1
16.0;9.9884;0;1
16.04;9.9823;0;1
16.08;9.9762;0;1
16.12;9.967;0;1
16.16;9.964;0;1
16.2;9.9579;0;1
16.24;9.9533;0;1
16.28;9.9472;0;1
16.32;9.9411;0;1
16.36;9.935;0;1
16.4;9.9289;0;1
16.44;9.9228;0;1
16.48;9.9167;0;1
16.52;9.9121;0;1
16.56;9.9075;0;1
16.6;9.8999;0;1
16.64;9.8953;0;1
16.68;9.8923;0;1
16.72;9.8816;0;1
16.76;9.8785;0;1
16.8;9.8755;0;1
16.84;9.8694;0;1
16.88;9.8633;0;1
16.92;9.8572;0;1
16.96;9.8511;0;1
17.0;9.845;0;1
17.04;9.8419;0;1
17.08;9.8373;0;1
17.12;9.8312;0;1
17.16;9.8267;0;1
17.2;9.8221;0;1
17.24;9.8175;0;1
17.28;9.8099;0;1
17.32;9.8053;0;1
17.36;9.8007;0;1
17.4;9.7977;0;1
17.44;9.7931;0;1
17.48;9.79;0;1
17.52;9.7855;0;1
17.56;9.7824;0;1
17.6;9.7763;0;1
17.64;9.7733;0;1
17.68;9.7672;0;1
17.72;9.7641;0;1
17.76;9.758;0;1
17.8;9.7534;0;1
17.84;9.7488;0;1
17.88;9.7427;0;1
17.92;9.7382;0;1
17.96;9.7336;0;1
18.0;9.7305;0;1
18.04;9.729;0;1
18.08;9.7244;0;1
18.12;9.7198;0;1
18.16;9.7168;0;1
18.2;9.7122;0;1
18.24;9.7076;0;1
18.28;9.7061;0;1
18.32;9.7;0;1
18.36;9.6985;0;1
18.4;9.697;0;1
18.44;9.6893;0;1
18.48;9.6878;0;1
18.52;9.6848;0;1
18.56;9.6817;0;1
18.6;9.6802;0;1
18.64;9.6756;0;1
18.68;9.6725;0;1
18.72;9.671;0;1
18.76;9.668;0;1
18.8;9.6664;0;1
18.84;9.6649;0;1
18.88;9.6603;0;1
18.92;9.6588;0;1
18.96;9.6603;0;1
19.0;9.6573;0;1
19.04;9.6542;0;1
19.08;9.6542;0;1
19.12;9.6512;0;1
19.16;9.6497;0;1
19.2;9.6497;0;1
19.24;9.6466;0;1
19.28;9.642;0;1
19.32;9.6436;0;1
19.36;9.642;0;1
19.4;9.639;0;1
19.44;9.6375;0;1
19.48;9.6375;0;1
19.52;9.6329;0;1
19.56;9.6344;0;1
19.6;9.6313;0;1
19.64;9.6313;0;1
19.68;9.6283;0;1
19.72;9.6298;0;1
19.76;9.6283;0;1
19.8;9.6283;0;1
19.84;9.6298;0;1
19.88;9.6268;0;1
19.92;9.6283;0;1
19.96;9.6283;0;1
20.0;9.6298;0;1
20.04;9.6344;0;1
20.08;9.6313;0;1
20.12;9.6375;0;1
20.16;9.639;0;1
20.2;9.639;0;1
20.24;9.6436;0;1
20.28;9.6451;0;1
20.32;9.6497;0;1
20.36;9.6527;0;1
20.4;9.6558;0;1
20.44;9.6573;0;1
20.48;9.6634;0;1
20.52;9.6634;0;1
20.56;9.6664;0;1
20.6;9.671;0;1
20.64;9.6741;0;1
20.68;9.6786;0;1
20.72;9.6817;0;1
20.76;9.6848;0;1
20.8;9.6878;0;1
20.84;9.6893;0;1
20.88;9.6909;0;1
20.92;9.697;0;1
20.96;9.6985;0;1
21.0;9.6985;0;1
21.04;9.7031;0;1
21.08;9.7046;0;1
21.12;9.7076;0;1
21.16;9.7092;0;1
21.2;9.7122;0;1
21.24;9.7107;0;1
21.28;9.7153;0;1
21.32;9.7153;0;1
21.36;9.7168;0;1
21.4;9.7153;0;1
21.44;9.7214;0;1
21.48;9.7153;0;1
21.52;9.7168;0;1
21.56;9.7198;0;1
21.6;9.7183;0;1
21.64;9.7198;0;1
21.68;9.7214;0;1
21.72;9.7198;0;1
21.76;9.7183;0;1
21.8;9.7168;0;1
21.84;9.7183;0;1
21.88;9.7183;0;1
21.92;9.7153;0;1
21.96;9.7137;0;1
22.0;9.7137;0;1
22.04;9.7107;0;1
22.08;9.7076;0;1
22.12;9.7076;0;1
22.16;9.7061;0;1
22.2;9.7031;0;1
22.24;9.7031;1;1
22.28;9.7015;1;1
22.32;9.7015;1;1
22.36;9.6985;1;1
22.4;9.6985;1;1
22.44;9.7;1;1
22.48;9.7061;1;1
22.52;9.7046;1;1
22.56;9.7183;1;1
22.6;9.7305;1;1
22.64;9.7458;1;1
22.68;9.7443;1;1
22.72;9.7397;1;1
22.76;9.7427;1;1
22.8;9.7366;1;1
22.84;9.7366;1;1
22.88;9.7321;1;1
22.92;9.7305;1;1
22.96;9.726;1;1
23.0;9.7198;1;1
23.04;9.7198;1;1
23.08;9.7198;1;1
23.12;9.7244;1;1
23.16;9.7366;1;1
23.2;9.7488;1;1
23.24;9.7458;1;1
23.28;9.7351;1;1
23.32;9.7351;1;1
23.36;9.729;1;1
23.4;9.7275;1;1
23.44;9.7214;1;1
23.48;9.7168;1;1
23.52;9.7107;1;1
23.56;9.7092;1;1
23.6;9.7031;1;1
23.64;9.697;1;1
23.68;9.697;1;1
23.72;9.6924;1;1
23.76;9.6878;1;1
23.8;9.6863;1;1
23.84;9.6832;1;1
23.88;9.6786;1;1
23.92;9.6741;1;1
23.96;9.671;1;1
24.0;9.6725;1;1
24.04;9.6695;1;1
24.08;9.6664;1;1
24.12;9.6634;1;1
24.16;9.6619;1;1
24.2;9.6558;1;1
24.24;9.6588;0;1
24.28;9.6603;0;1
24.32;9.6573;0;1
24.36;9.6558;0;1
24.4;9.6542;0;1
24.44;9.6527;0;1
24.48;9.6542;0;1
24.52;9.6558;0;1
24.56;9.6512;0;1
24.6;9.6542;0;1
24.64;9.6527;0;1
24.68;9.6542;0;1
24.72;9.6573;0;1
24.76;9.6573;0;1
24.8;9.6603;0;1
24.84;9.6634;0;1
24.88;9.6649;0;1
24.92;9.6649;0;1
24.96;9.6649;0;1
25.0;9.668;0;1
25.04;9.6695;0;1
25.08;9.6725;0;1
25.12;9.6756;0;1
25.16;9.6771;0;1
25.2;9.6802;0;1
25.24;9.6832;0;1
25.28;9.6817;0;1
25.32;9.6802;0;1
25.36;9.6832;0;1
25.4;9.6802;0;1
25.44;9.6848;0;1
25.48;9.6878;0;1
25.52;9.6924;0;1
25.56;9.6939;0;1
25.6;9.6939;0;1
25.64;9.6924;0;1
25.68;9.6939;0;1
25.72;9.6939;0;1
25.76;9.6954;0;1
25.8;9.6939;0;1
25.84;9.6954;0;1
25.88;9.6985;0;1
25.92;9.6939;0;1
25.96;9.6954;0;1
26.0;9.697;0;1
26.04;9.697;0;1
26.08;9.6954;0;1
26.12;9.6939;0;1
26.16;9.6954;0;1
26.2;9.6939;0;1
26.24;9.6954;0;1
26.28;9.6939;0;1
26.32;9.6924;0;1
26.36;9.6909;0;1
26.4;9.6893;0;1
26.44;9.6878;0;1
26.48;9.6878;0;1
26.52;9.6848;0;1
26.56;9.6832;0;1
26.6;9.6832;0;1
26.64;9.6848;0;1
26.68;9.6802;0;1
26.72;9.6771;0;1
26.76;9.6756;0;1
26.8;9.6756;0;1
26.84;9.6725;0;1
26.88;9.6725;0;1
26.92;9.671;0;1
26.96;9.668;0;1
27.0;9.6664;0;1
27.04;9.6634;0;1
27.08;9.6619;0;1
27.12;9.6603;0;1
27.16;9.6573;0;1
27.2;9.6573;0;1
27.24;9.6558;0;1
27.28;9.6512;0;1
27.32;9.6497;0;1
27.36;9.6436;0;1
27.4;9.642;0;1
27.44;9.642;0;1
27.48;9.6405;0;1
27.52;9.6375;0;1
27.56;9.6359;0;1
27.6;9.6344;0;1
27.64;9.6359;0;1
27.68;9.6329;0;1
27.72;9.6298;0;1
27.76;9.6283;0;1
27.8;9.6283;0;1
27.84;9.6252;0;1
27.88;9.6237;0;1
27.92;9.6237;0;1
27.96;9.6222;0;1
28.0;9.6237;0;1
28.04;9.6176;0;1
28.08;9.6161;0;1
28.12;9.6161;0;1
28.16;9.6146;0;1
28.2;9.613;0;1
28.24;9.6115;0;1
28.28;9.6085;0;1
28.32;9.6054;0;1
28.36;9.6039;0;1
28.4;9.6008;0;1
28.44;9.5978;0;1
28.48;9.5947;0;1
28.52;9.5932;0;1
28.56;9.5917;0;1
28.6;9.5901;0;1
28.64;9.5901;0;1
28.68;9.5871;0;1
28.72;9.581;0;1
28.76;9.5779;0;1
28.8;9.5764;0;1
28.84;9.5734;0;1
28.88;9.5688;0;1
28.92;9.5642;0;1
28.96;9.5627;0;1
29.0;9.5596;0;1
29.04;9.5551;0;1
29.08;9.552;0;1
29.12;9.5474;0;1
29.16;9.5428;0;1
29.2;9.5398;0;1
29.24;9.5383;0;1
29.28;9.5367;0;1
29.32;9.5306;0;1
29.36;9.5276;0;1
29.4;9.5245;0;1
29.44;9.5215;0;1
29.48;9.5184;0;1
29.52;9.5169;0;1
29.56;9.5154;0;1
29.6;9.5108;0;1
29.64;9.5078;0;1
29.68;9.5062;0;1
29.72;9.5032;0;1
29.76;9.5032;0;1
29.8;9.4986;0;-1
29.84;9.4955;0;-1
29.88;9.4971;0;-1
29.92;9.4925;0;-1
29.96;9.4894;0;-1
30.0;9.4864;0;-1
30.04;9.4818;0;-1
30.08;9.4803;0;-1
30.12;9.4757;0;-1
30.16;9.4742;0;-1
30.2;9.4711;0;-1
30.24;9.4681;0;-1
30.28;9.4666;0;-1
30.32;9.4635;0;-1
30.36;9.4604;0;-1
30.4;9.4574;0;-1
30.44;9.4559;0;-1
30.48;9.4513;0;-1
30.52;9.4513;0;-1
30.56;9.4482;0;-1
30.6;9.4452;0;-1
30.64;9.4421;0;-1
30.68;9.4437;0;-1
30.72;9.4391;0;-1
30.76;9.4391;0;-1
30.8;9.433;0;-1
30.84;9.433;0;-1
30.88;9.4299;0;-1
30.92;9.4284;0;-1
30.96;9.4254;0;-1
31.0;9.4254;0;-1
31.04;9.4223;0;-1
31.08;9.4223;0;-1
31.12;9.4193;0;-1
31.16;9.4162;0;-1
31.2;9.4162;0;-1
31.24;9.4131;0;-1
31.28;9.4116;0;-1
31.32;9.407;0;-1
31.36;9.407;0;-1
31.4;9.4055;0;-1
31.44;9.4055;0;-1
31.48;9.4025;0;-1
31.52;9.4009;0;-1
31.56;9.4009;0;-1
31.6;9.3994;0;-1
31.64;9.3964;0;-1
31.68;9.3964;0;-1
31.72;9.3933;0;-1
31.76;9.3918;0;-1
31.8;9.3887;0;-1
31.84;9.3903;0;-1
31.88;9.3857;0;-1
31.92;9.3842;0;-1
31.96;9.3842;0;-1
32.0;9.3811;0;-1
32.04;9.3796;0;-1
32.08;9.3781;0;-1
32.12;9.3765;0;-1
32.16;9.3765;0;-1
32.2;9.375;0;-1
32.24;9.375;0;-1
32.28;9.3719;0;-1
32.32;9.3704;0;-1
32.36;9.3704;0;-1
32.4;9.3689;0;-1
32.44;9.3674;0;-1
32.48;9.3674;0;-1
32.52;9.3658;0;-1
32.56;9.3674;0;-1
32.6;9.3643;0;-1
32.64;9.3628;0;-1
32.68;9.3658;0;-1
32.72;9.3628;0;-1
32.76;9.3674;0;-1
32.8;9.3628;0;-1
32.84;9.3643;0;-1
32.88;9.3643;0;-1
32.92;9.3643;0;-1
32.96;9.3628;0;-1
33.0;9.3643;0;-1
33.04;9.3643;0;-1
33.08;9.3628;0;-1
33.12;9.3643;0;-1
33.16;9.3628;0;-1
33.2;9.3658;0;-1
33.24;9.3674;0;-1
33.28;9.3674;0;-1
33.32;9.3674;0;-1
33.36;9.3704;0;-1
33.4;9.3719;0;-1
33.44;9.3719;0;-1
33.48;9.3735;0;-1
33.52;9.375;0;-1
33.56;9.3796;0;-1
33.6;9.3796;0;-1
33.64;9.3857;0;-1
33.68;9.3811;0;-1
33.72;9.3872;0;-1
33.76;9.3918;0;-1
33.8;9.3948;0;-1
33.84;9.3994;0;-1
33.88;9.4025;0;-1
33.92;9.407;0;-1
33.96;9.4101;0;-1
34.0;9.4131;0;-1
34.04;9.4193;0;-1
34.08;9.4208;0;-1
34.12;9.4269;0;-1
34.16;9.4269;0;-1
34.2;9.4315;0;-1
34.24;9.433;0;-1
34.28;9.4376;0;-1
34.32;9.4437;0;-1
34.36;9.4452;0;-1
34.4;9.4482;0;-1
34.44;9.4467;0;-1
34.48;9.4559;0;-1
34.52;9.4589;0;-1
34.56;9.462;0;-1
34.6;9.465;0;-1
34.64;9.4727;0;-1
34.68;9.4803;1;-1
34.72;9.4849;1;-1
34.76;9.4818;1;-1
34.8;9.4894;1;-1
34.84;9.4955;1;-1
34.88;9.4971;1;-1
34.92;9.5047;1;-1
34.96;9.5139;1;-1
35.0;9.5215;1;-1
35.04;9.52;1;-1
35.08;9.523;1;-1
35.12;9.5261;1;-1
35.16;9.5291;1;-1
35.2;9.5306;1;-1
35.24;9.5337;1;-1
35.28;9.5322;1;-1
35.32;9.5398;1;-1
35.36;9.5444;1;-1
35.4;9.5474;1;-1
35.44;9.549;1;-1
35.48;9.549;1;-1
35.52;9.5474;1;-1
35.56;9.5459;1;1
35.6;9.5459;1;1
35.64;9.549;1;1
35.68;9.5505;1;1
35.72;9.552;1;1
35.76;9.5444;1;1
35.8;9.5367;1;1
35.84;9.5306;1;1
35.88;9.4879;1;1
35.92;9.4757;1;1
35.96;9.4986;1;1
36.0;9.5383;1;1
36.04;9.5428;1;1
36.08;9.5428;1;1
36.12;9.5474;1;1
36.16;9.5444;1;1
36.2;9.5688;1;1
36.24;9.5627;1;1
36.28;9.5413;1;1
36.32;9.5169;1;1
36.36;9.5093;1;1
36.4;9.4482;1;1
36.44;9.5551;1;1
36.48;9.5673;1;1
36.52;9.5551;1;1
36.56;9.5612;1;1
36.6;9.5856;1;1
36.64;9.6344;1;1
36.68;9.5505;1;1
36.72;9.5871;1;1
36.76;9.5551;1;1
36.8;9.5612;1;1
36.84;9.5612;1;1
36.88;9.5657;1;1
36.92;9.5642;1;1
36.96;9.5627;1;1
37.0;9.5673;1;1
37.04;9.5734;1;1
37.08;9.5901;1;1
37.12;9.5856;1;1
37.16;9.5673;1;1
37.2;9.5535;1;1
37.24;9.5505;0;1
37.28;9.5505;0;1
37.32;9.549;0;1
37.36;9.549;0;1
37.4;9.5505;0;1
37.44;9.5627;0;1
37.48;9.5703;0;1
37.52;9.5718;0;1
37.56;9.5734;0;1
37.6;9.5734;0;1
37.64;9.581;0;1
37.68;9.584;0;1
37.72;9.5886;0;1
37.76;9.5963;0;1
37.8;9.6069;0;1
37.84;9.6207;0;1
37.88;9.6268;0;1
37.92;9.6329;0;1
37.96;9.6375;0;1
38.0;9.6344;0;1
38.04;9.6512;0;1
38.08;9.6603;0;1
38.12;9.671;0;1
38.16;9.6909;0;1
38.2;9.7031;0;1
38.24;9.7214;0;1
38.28;9.7366;0;1
38.32;9.7473;0;1
38.36;9.761;0;1
38.4;9.7733;0;1
38.44;9.787;0;1
38.48;9.8038;0;1
38.52;9.8129;0;1
38.56;9.8282;0;1
38.6;9.8404;0;1
38.64;9.8572;0;1
38.68;9.8694;0;1
38.72;9.8862;0;1
38.76;9.8984;0;1
38.8;9.9136;0;1
38.84;9.9304;0;1
38.88;9.9426;0;1
38.92;9.9579;0;1
38.96;9.9731;0;1
39.0;9.9884;0;1
39.04;10.0006;0;1
39.08;10.0143;0;1
39.12;10.0296;0;1
39.16;10.0357;0;1
39.2;10.0464;0;1
39.24;10.0586;0;1
39.28;10.0693;0;1
39.32;10.0784;0;1
39.36;10.0861;0;1
39.4;10.0967;0;1
39.44;10.1044;0;1
39.48;10.112;0;1
39.52;10.1227;0;1
39.56;10.1303;0;1
39.6;10.1425;0;1
39.64;10.1593;0;1
39.68;10.1486;0;1
39.72;10.1563;0;1
39.76;10.1593;0;1
39.8;10.1624;0;1
39.84;10.1624;0;1
39.88;10.1669;0;1
39.92;10.1761;0;1
39.96;10.1822;0;1
40.0;10.1868;0;1
40.04;10.1944;0;1
40.08;10.1974;0;1
40.12;10.202;0;1
40.16;10.2112;0;1
40.2;10.2158;0;1
40.24;10.2234;0;1
40.28;10.2325;0;1
40.32;10.231;0;1
40.36;10.2402;0;1
40.4;10.2463;0;1
40.44;10.2509;0;1
40.48;10.2524;0;1
40.52;10.257;0;1
40.56;10.2539;0;1
40.6;10.2585;0;1
40.64;10.2585;0;1
40.68;10.2615;0;1
40.72;10.2661;0;1
40.76;10.2692;0;1
40.8;10.2707;1;1
40.84;10.2768;1;1
40.88;10.2875;1;1
40.92;10.2875;1;1
40.96;10.2951;1;1
41.0;10.3012;1;1
41.04;10.3058;1;1
41.08;10.3149;1;1
41.12;10.318;1;1
41.16;10.3256;1;1
41.2;10.3271;1;1
41.24;10.3317;1;1
41.28;10.3378;1;1
41.32;10.3424;1;1
41.36;10.3439;1;1
41.4;10.3485;1;1
41.44;10.3485;1;1
41.48;10.3485;1;1
41.52;10.3531;1;1
41.56;10.35;1;1
41.6;10.3546;1;1
41.64;10.3561;1;1
41.68;10.3577;1;1
41.72;10.3561;1;1
41.76;10.3561;1;-1
41.8;10.3577;1;-1
41.84;10.3561;1;-1
41.88;10.3516;1;-1
41.92;10.35;1;-1
41.96;10.347;1;-1
42.0;10.347;1;-1
42.04;10.3409;1;-1
42.08;10.3394;1;-1
42.12;10.3363;1;-1
42.16;10.3317;1;-1
42.2;10.3256;1;-1
42.24;10.321;1;-1
42.28;10.3195;1;-1
42.32;10.3104;1;-1
42.36;10.3088;1;-1
42.4;10.3043;1;-1
42.44;10.2982;1;-1
42.48;10.2951;1;-1
42.52;10.2905;1;-1
42.56;10.2859;1;-1
42.6;10.2783;1;-1
42.64;10.2707;1;-1
42.68;10.2631;1;-1
